query_id,assessment_id,assessment_url,semantic_score,bm25_score,hybrid_score,query_length,query_word_count,assessment_name_length,query_assessment_name_overlap,query_description_overlap,query_duration_minutes,assessment_duration_minutes,duration_match_score,duration_within_budget,test_type_match_count,test_type_match_ratio,has_knowledge_test,has_personality_test,has_behavioral_test,has_cognitive_test,has_situational_test,technical_skill_overlap,soft_skill_overlap,domain_skill_overlap,total_skill_overlap,skill_coverage_ratio,level_match,role_category_match,assessment_skill_count,assessment_tag_count,assessment_has_remote,assessment_has_adaptive,gemini_score,gemini_confidence,gemini_rank,label
"ICICI Bank Assistant Admin, Experience required 0-",5,https://www.shl.com/solutions/products/product-catalog/view/bank-administrative-assistant-short-form/,0.5,5.0,0.5,89,14,42,0.14285714285714285,0.07142857142857142,40.0,35.0,0.875,1,0,0.0,1,1,1,0,0,0,0,0,0,0.0,1,0,1,0,1,0,1.0,1.0,0,1
"ICICI Bank Assistant Admin, Experience required 0-",66,https://www.shl.com/solutions/products/product-catalog/view/insurance-administrative-assistant-solution/,0.5,5.0,0.5,89,14,43,0.07142857142857142,0.07142857142857142,40.0,24.0,0.6,1,0,0.0,0,1,1,0,1,0,0,0,0,0.0,1,0,1,0,1,1,0.14285714285714285,0.7,6,0
"ICICI Bank Assistant Admin, Experience required 0-",72,https://www.shl.com/solutions/products/product-catalog/view/nursing-assistant-solution/,0.5,5.0,0.5,89,14,26,0.07142857142857142,0.07142857142857142,40.0,41.0,0.975,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,1,0,2,0,1,0,0.0,0.5,50,0
"ICICI Bank Assistant Admin, Experience required 0-",398,https://www.shl.com/solutions/products/product-catalog/view/r-programming-new/,0.5,5.0,0.5,89,14,19,0.0,0.07142857142857142,40.0,13.0,0.32499999999999996,1,0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0.0,0.5,50,0
"ICICI Bank Assistant Admin, Experience required 0-",278,https://www.shl.com/solutions/products/product-catalog/view/java-2-platform-enterprise-edition-1-4-fundamental/,0.5,5.0,0.5,89,14,50,0.0,0.07142857142857142,40.0,30.0,0.75,1,0,0.0,1,0,0,0,0,0,0,0,0,0.0,1,0,2,0,1,1,0.0,0.5,50,0
"ICICI Bank Assistant Admin, Experience required 0-",7,https://www.shl.com/solutions/products/product-catalog/view/bank-operations-supervisor-short-form/,0.5,5.0,0.5,89,14,39,0.07142857142857142,0.07142857142857142,40.0,45.0,0.875,0,0,0.0,0,1,1,0,1,0,0,0,0,0.0,1,0,6,0,1,1,0.0,0.5,50,0
"ICICI Bank Assistant Admin, Experience required 0-",6,https://www.shl.com/solutions/products/product-catalog/view/bank-collections-agent-short-form/,0.5,5.0,0.5,89,14,35,0.07142857142857142,0.0,40.0,45.0,0.875,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,1,0,2,1,1,0,0.0,0.5,50,0
"ICICI Bank Assistant Admin, Experience required 0-",160,https://www.shl.com/solutions/products/product-catalog/view/asp-net-4-5/,0.5,5.0,0.5,89,14,11,0.0,0.14285714285714285,40.0,30.0,0.75,1,0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,1,0.0,0.5,50,0
"ICICI Bank Assistant Admin, Experience required 0-",141,https://www.shl.com/solutions/products/product-catalog/view/adobe-experience-manager-new/,0.5,5.0,0.5,89,14,30,0.07142857142857142,0.07142857142857142,40.0,17.0,0.42500000000000004,1,0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0.5,50,0
"ICICI Bank Assistant Admin, Experience required 0-",0,https://www.shl.com/solutions/products/product-catalog/view/account-manager-solution/,0.5,5.0,0.5,89,14,24,0.0,0.0,40.0,49.0,0.775,0,0,0.0,0,1,1,1,0,0,0,0,0,0.0,0,0,3,0,1,1,0.0,0.5,50,0
"ICICI Bank Assistant Admin, Experience required 0-",84,https://www.shl.com/solutions/products/product-catalog/view/proof-operator-processing-specialist-short-form/,0.5,5.0,0.5,89,14,50,0.0,0.07142857142857142,40.0,30.0,0.75,1,0,0.0,0,0,0,0,1,0,0,0,0,0.0,1,0,2,0,1,0,0.25,0.85,3,0
"ICICI Bank Assistant Admin, Experience required 0-",69,https://www.shl.com/solutions/products/product-catalog/view/insurance-sales-manager-solution/,0.5,5.0,0.5,89,14,32,0.0,0.07142857142857142,40.0,51.0,0.725,0,0,0.0,0,1,1,0,1,0,1,0,1,0.16666666666666666,1,0,7,0,1,1,0.0,0.5,50,0
"ICICI Bank Assistant Admin, Experience required 0-",1,https://www.shl.com/solutions/products/product-catalog/view/administrative-professional-short-form/,0.5,5.0,0.5,89,14,40,0.0,0.0,40.0,36.0,0.9,1,0,0.0,1,1,0,0,0,0,0,0,0,0.0,1,0,3,0,1,1,0.5,0.95,1,1
"ICICI Bank Assistant Admin, Experience required 0-",98,https://www.shl.com/solutions/products/product-catalog/view/sales-supervisor-solution/,0.5,5.0,0.5,89,14,25,0.0,0.07142857142857142,40.0,38.0,0.95,1,0,0.0,0,1,1,0,0,0,0,0,0,0.0,1,0,5,0,1,1,0.0,0.5,50,0
"ICICI Bank Assistant Admin, Experience required 0-",438,https://www.shl.com/solutions/products/product-catalog/view/smart-interview-live/,0.5,5.0,0.5,89,14,20,0.0,0.14285714285714285,40.0,,0.5,0,0,0.0,0,1,0,0,0,0,0,0,0,0.0,0,0,3,4,1,0,0.0,0.5,50,0
"ICICI Bank Assistant Admin, Experience required 0-",3,https://www.shl.com/solutions/products/product-catalog/view/apprentice-8-0-job-focused-assessment-4261/,0.5,5.0,0.5,89,14,39,0.0,0.07142857142857142,40.0,30.0,0.75,1,0,0.0,0,1,1,0,0,0,0,0,0,0.0,1,0,1,1,1,0,0.1111111111111111,0.6,8,0
"ICICI Bank Assistant Admin, Experience required 0-",164,https://www.shl.com/solutions/products/product-catalog/view/automata-new/,0.5,5.0,0.5,89,14,14,0.0,0.07142857142857142,40.0,,0.5,0,0,0.0,0,0,0,0,1,0,0,0,0,0.0,0,0,4,3,1,0,0.0,0.5,50,0
"ICICI Bank Assistant Admin, Experience required 0-",4,https://www.shl.com/solutions/products/product-catalog/view/apprentice-8-0-job-focused-assessment/,0.5,5.0,0.5,89,14,37,0.0,0.07142857142857142,40.0,20.0,0.5,1,0,0.0,0,1,1,0,0,0,1,0,1,0.16666666666666666,1,0,2,0,1,0,0.0,0.5,50,0
"ICICI Bank Assistant Admin, Experience required 0-",168,https://www.shl.com/solutions/products/product-catalog/view/automata-pro-new/,0.5,5.0,0.5,89,14,18,0.0,0.07142857142857142,40.0,,0.5,0,0,0.0,0,0,0,0,1,0,0,0,0,0.0,0,0,4,3,1,0,0.0,0.5,50,0
"ICICI Bank Assistant Admin, Experience required 0-",89,https://www.shl.com/solutions/products/product-catalog/view/retail-manager-w-sales-solution/,0.5,5.0,0.5,89,14,32,0.0,0.07142857142857142,40.0,43.0,0.925,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,1,0,6,0,1,1,0.0,0.5,50,0
"ICICI Bank Assistant Admin, Experience required 0-",2,https://www.shl.com/solutions/products/product-catalog/view/agency-manager-solution/,0.5,5.0,0.5,89,14,23,0.0,0.0,40.0,51.0,0.725,0,0,0.0,0,1,1,0,1,0,0,0,0,0.0,0,0,3,0,1,1,0.0,0.5,50,0
"ICICI Bank Assistant Admin, Experience required 0-",217,https://www.shl.com/solutions/products/product-catalog/view/econometrics-new/,0.5,5.0,0.5,89,14,18,0.0,0.14285714285714285,40.0,11.0,0.275,1,0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0.0,0.5,50,0
"ICICI Bank Assistant Admin, Experience required 0-",40,https://www.shl.com/solutions/products/product-catalog/view/general-entry-level-all-industries-7-0-solution/,0.5,5.0,0.5,89,14,49,0.0,0.07142857142857142,40.0,19.0,0.475,1,0,0.0,0,0,1,0,0,0,0,0,0,0.0,1,0,1,0,1,0,0.0,0.5,50,0
"ICICI Bank Assistant Admin, Experience required 0-",195,https://www.shl.com/solutions/products/product-catalog/view/count-out-the-money/,0.5,5.0,0.5,89,14,19,0.0,0.14285714285714285,40.0,5.0,0.125,1,0,0.0,1,0,0,0,1,0,0,0,0,0.0,1,0,0,1,1,1,0.125,0.6499999999999999,7,0
"ICICI Bank Assistant Admin, Experience required 0-",41,https://www.shl.com/solutions/products/product-catalog/view/general-entry-level-all-industries-7-1-solution/,0.5,5.0,0.5,89,14,49,0.0,0.07142857142857142,40.0,19.0,0.475,1,0,0.0,0,0,1,0,0,0,0,0,0,0.0,1,0,2,0,1,0,0.0,0.5,50,0
"ICICI Bank Assistant Admin, Experience required 0-",43,https://www.shl.com/solutions/products/product-catalog/view/general-entry-level-data-entry-7-0-solution/,0.5,5.0,0.5,89,14,45,0.0,0.07142857142857142,40.0,24.0,0.6,1,0,0.0,1,0,1,0,0,0,0,0,0,0.0,1,0,4,2,1,0,0.2,0.8,4,1
"ICICI Bank Assistant Admin, Experience required 0-",8,https://www.shl.com/solutions/products/product-catalog/view/bilingual-spanish-reservation-agent-solution/,0.5,5.0,0.5,89,14,44,0.0,0.0,40.0,43.0,0.925,0,0,0.0,0,1,1,0,1,0,0,0,0,0.0,1,0,3,0,1,1,0.0,0.5,50,0
"ICICI Bank Assistant Admin, Experience required 0-",12,https://www.shl.com/solutions/products/product-catalog/view/claimsoperations-supervisor-solution/,0.5,5.0,0.5,89,14,37,0.0,0.0,40.0,48.0,0.8,0,0,0.0,0,1,1,0,1,0,0,0,0,0.0,1,0,6,0,1,1,0.0,0.5,50,0
"ICICI Bank Assistant Admin, Experience required 0-",234,https://www.shl.com/solutions/products/product-catalog/view/etl-testing-new/,0.5,5.0,0.5,89,14,17,0.0,0.14285714285714285,40.0,9.0,0.22499999999999998,1,0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,0,2,0,1,0,0.0,0.5,50,0
"ICICI Bank Assistant Admin, Experience required 0-",11,https://www.shl.com/solutions/products/product-catalog/view/cashier-solution/,0.5,5.0,0.5,89,14,16,0.0,0.0,40.0,28.0,0.7,1,0,0.0,0,1,1,0,0,0,0,0,0,0.0,1,0,4,0,1,1,0.0,0.5,50,0
"ICICI Bank Assistant Admin, Experience required 0-",120,https://www.shl.com/solutions/products/product-catalog/view/teller-7-0/,0.5,5.0,0.5,89,14,10,0.0,0.07142857142857142,40.0,35.0,0.875,1,0,0.0,1,1,1,0,1,0,0,0,0,0.0,0,0,3,1,1,1,0.3333333333333333,0.9,2,0
"ICICI Bank Assistant Admin, Experience required 0-",42,https://www.shl.com/solutions/products/product-catalog/view/general-entry-level-all-industries-7-1%28americas%29/,0.5,5.0,0.5,89,14,50,0.0,0.07142857142857142,40.0,19.0,0.475,1,0,0.0,0,0,1,0,0,0,0,0,0,0.0,1,0,1,0,1,0,0.0,0.5,50,0
"ICICI Bank Assistant Admin, Experience required 0-",56,https://www.shl.com/solutions/products/product-catalog/view/industrial-entry-level-7-0-solution/,0.5,5.0,0.5,89,14,37,0.0,0.07142857142857142,40.0,20.0,0.5,1,0,0.0,0,0,1,0,0,0,0,0,0,0.0,1,0,1,2,1,0,0.0,0.5,50,0
"ICICI Bank Assistant Admin, Experience required 0-",19,https://www.shl.com/solutions/products/product-catalog/view/contact-centre-agent-solution-uk/,0.5,5.0,0.5,89,14,34,0.0,0.0,40.0,39.0,0.975,1,0,0.0,0,1,1,0,1,0,0,0,0,0.0,1,0,4,0,1,0,0.0,0.5,50,0
"ICICI Bank Assistant Admin, Experience required 0-",239,https://www.shl.com/solutions/products/product-catalog/view/filing-names-r1/,0.5,5.0,0.5,89,14,19,0.0,0.14285714285714285,40.0,3.0,0.07499999999999996,1,0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,0,2,1,1,0,0.0,0.5,50,0
"ICICI Bank Assistant Admin, Experience required 0-",53,https://www.shl.com/solutions/products/product-catalog/view/home-health-aide-solution/,0.5,5.0,0.5,89,14,25,0.0,0.0,40.0,41.0,0.975,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,1,0,1,0,1,1,0.0,0.5,50,0
"ICICI Bank Assistant Admin, Experience required 0-",9,https://www.shl.com/solutions/products/product-catalog/view/bookkeeping-accounting-auditing-clerk-short-form/,0.5,5.0,0.5,89,14,50,0.0,0.0,40.0,49.0,0.775,0,0,0.0,1,1,1,0,1,0,0,0,0,0.0,1,0,2,0,1,1,0.16666666666666666,0.75,5,0
"ICICI Bank Assistant Admin, Experience required 0-",24,https://www.shl.com/solutions/products/product-catalog/view/districtregional-manager-solution/,0.5,5.0,0.5,89,14,34,0.0,0.0,40.0,65.0,0.375,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,0,0,2,0,1,1,0.0,0.5,50,0
"ICICI Bank Assistant Admin, Experience required 0-",240,https://www.shl.com/solutions/products/product-catalog/view/filing-numbers/,0.5,5.0,0.5,89,14,16,0.0,0.14285714285714285,40.0,3.0,0.07499999999999996,1,0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,0,2,1,1,0,0.0,0.5,50,0
"ICICI Bank Assistant Admin, Experience required 0-",162,https://www.shl.com/solutions/products/product-catalog/view/automata-fix-new/,0.5,5.0,0.5,89,14,20,0.0,0.14285714285714285,40.0,,0.5,0,0,0.0,0,0,0,0,1,0,0,0,0,0.0,0,0,5,1,1,0,0.0,0.5,50,0
"ICICI Bank Assistant Admin, Experience required 0-",49,https://www.shl.com/solutions/products/product-catalog/view/healthcare-aide-7-0-solution/,0.5,5.0,0.5,89,14,28,0.0,0.0,40.0,22.0,0.55,1,0,0.0,0,0,1,0,0,0,0,0,0,0.0,1,0,2,2,1,0,0.0,0.5,50,0
"ICICI Bank Assistant Admin, Experience required 0-",15,https://www.shl.com/solutions/products/product-catalog/view/contact-center-manager-short-form/,0.5,5.0,0.5,89,14,35,0.0,0.0,40.0,50.0,0.75,0,0,0.0,0,1,1,0,1,0,0,0,0,0.0,0,0,1,0,1,1,0.0,0.5,50,0
"ICICI Bank Assistant Admin, Experience required 0-",10,https://www.shl.com/solutions/products/product-catalog/view/branch-manager-short-form/,0.5,5.0,0.5,89,14,27,0.0,0.0,40.0,50.0,0.75,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,0,0,6,0,1,0,0.0,0.5,50,0
"ICICI Bank Assistant Admin, Experience required 0-",13,https://www.shl.com/solutions/products/product-catalog/view/contact-center-customer-service-8-0/,0.5,5.0,0.5,89,14,37,0.0,0.0,40.0,41.0,0.975,0,0,0.0,0,1,1,1,1,0,0,0,0,0.0,1,0,2,1,1,0,0.0,0.5,50,0
"ICICI Bank Assistant Admin, Experience required 0-",14,https://www.shl.com/solutions/products/product-catalog/view/contact-center-customer-service-8-0-4269/,0.5,5.0,0.5,89,14,35,0.0,0.0,40.0,31.0,0.775,1,0,0.0,0,1,1,1,1,0,0,0,0,0.0,1,0,2,0,1,0,0.1,0.55,9,0
"ICICI Bank Assistant Admin, Experience required 0-",60,https://www.shl.com/solutions/products/product-catalog/view/industrial-semi-skilled-7-1-%28americas%29/,0.5,5.0,0.5,89,14,40,0.0,0.07142857142857142,40.0,24.0,0.6,1,0,0.0,0,0,1,0,0,0,0,0,0,0.0,1,0,2,0,1,0,0.0,0.5,50,0
"ICICI Bank Assistant Admin, Experience required 0-",260,https://www.shl.com/solutions/products/product-catalog/view/hipaa-security/,0.5,5.0,0.5,89,14,16,0.0,0.14285714285714285,40.0,15.0,0.375,1,0,0.0,1,0,0,0,0,0,1,0,1,0.16666666666666666,0,0,4,1,1,1,0.0,0.5,50,0
"ICICI Bank Assistant Admin, Experience required 0-",18,https://www.shl.com/solutions/products/product-catalog/view/contact-center-team-leadcoach-short-form/,0.5,5.0,0.5,89,14,43,0.0,0.0,40.0,45.0,0.875,0,0,0.0,0,1,1,0,1,0,0,0,0,0.0,1,0,5,0,1,1,0.0,0.5,50,0
"ICICI Bank Assistant Admin, Experience required 0-",61,https://www.shl.com/solutions/products/product-catalog/view/industrial-semi-skilled-7-1-%28international%29/,0.5,5.0,0.5,89,14,45,0.0,0.07142857142857142,40.0,24.0,0.6,1,0,0.0,0,0,1,0,0,0,0,0,0,0.0,1,0,2,0,1,0,0.0,0.5,50,0
"ICICI Bank Assistant Admin, Experience required 0-",33,https://www.shl.com/solutions/products/product-catalog/view/event-sales-manager-solution/,0.5,5.0,0.5,89,14,28,0.0,0.0,40.0,50.0,0.75,0,0,0.0,0,1,1,0,1,0,0,0,0,0.0,0,0,4,0,1,1,0.0,0.5,50,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",116,https://www.shl.com/solutions/products/product-catalog/view/technical-sales-associate-solution/,0.5,5.0,0.5,1653,257,34,0.012345679012345678,0.08641975308641975,90.0,41.0,0.4555555555555556,1,0,0.0,0,1,1,0,0,0,0,0,0,0.0,0,0,2,1,1,0,0.0,0.5,50,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",33,https://www.shl.com/solutions/products/product-catalog/view/event-sales-manager-solution/,0.5,5.0,0.5,1653,257,28,0.006172839506172839,0.06790123456790123,90.0,50.0,0.5555555555555556,1,0,0.0,0,1,1,0,1,0,0,0,0,0.0,0,0,4,0,1,1,0.14285714285714285,0.7,6,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",92,https://www.shl.com/solutions/products/product-catalog/view/sales-engineer-solution/,0.5,5.0,0.5,1653,257,23,0.006172839506172839,0.08641975308641975,90.0,61.0,0.6777777777777778,1,0,0.0,1,1,1,0,1,0,1,0,1,0.14285714285714285,1,0,3,3,1,1,0.0,0.5,50,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",69,https://www.shl.com/solutions/products/product-catalog/view/insurance-sales-manager-solution/,0.5,5.0,0.5,1653,257,32,0.006172839506172839,0.10493827160493827,90.0,51.0,0.5666666666666667,1,0,0.0,0,1,1,0,1,0,0,0,0,0.0,0,0,7,0,1,1,0.0,0.5,50,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",16,https://www.shl.com/solutions/products/product-catalog/view/contact-center-sales-and-service-8-0/,0.5,5.0,0.5,1653,257,36,0.012345679012345678,0.06172839506172839,90.0,41.0,0.4555555555555556,1,0,0.0,0,1,1,1,1,0,0,0,0,0.0,0,0,3,1,1,0,0.0,0.5,50,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",31,https://www.shl.com/solutions/products/product-catalog/view/entry-level-sales-7-1/,0.5,5.0,0.5,1653,257,37,0.012345679012345678,0.09259259259259259,90.0,20.0,0.2222222222222222,1,0,0.0,0,1,1,1,0,0,0,0,0,0.0,0,0,2,2,1,0,0.0,0.5,50,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",93,https://www.shl.com/solutions/products/product-catalog/view/sales-manager-solution/,0.5,5.0,0.5,1653,257,22,0.006172839506172839,0.09259259259259259,90.0,63.0,0.7,1,0,0.0,0,1,1,0,0,0,1,0,1,0.14285714285714285,0,0,5,0,1,1,0.1,0.55,9,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",30,https://www.shl.com/solutions/products/product-catalog/view/entry-level-sales-7-1-%28americas%29/,0.5,5.0,0.5,1653,257,32,0.012345679012345678,0.08641975308641975,90.0,20.0,0.2222222222222222,1,0,0.0,0,1,1,1,0,0,0,0,0,0.0,0,0,1,0,1,0,0.0,0.5,50,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",22,https://www.shl.com/solutions/products/product-catalog/view/customer-service-with-sales-short-form/,0.5,5.0,0.5,1653,257,40,0.012345679012345678,0.06790123456790123,90.0,44.0,0.48888888888888893,1,0,0.0,0,1,1,0,0,0,0,0,0,0.0,0,0,3,0,1,1,0.0,0.5,50,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",96,https://www.shl.com/solutions/products/product-catalog/view/sales-professional-solution/,0.5,5.0,0.5,1653,257,27,0.006172839506172839,0.08024691358024691,90.0,47.0,0.5222222222222221,1,0,0.0,0,1,1,0,0,0,0,0,0,0.0,0,0,3,0,1,1,0.0,0.5,50,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",101,https://www.shl.com/solutions/products/product-catalog/view/senior-sales-professional-solution/,0.5,5.0,0.5,1653,257,34,0.006172839506172839,0.09876543209876543,90.0,42.0,0.4666666666666667,1,0,0.0,0,1,1,0,0,0,0,0,0,0.0,1,0,4,0,1,1,0.0,0.5,50,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",91,https://www.shl.com/solutions/products/product-catalog/view/sales-director-solution/,0.5,5.0,0.5,1653,257,23,0.006172839506172839,0.06790123456790123,90.0,59.0,0.6555555555555556,1,0,0.0,0,1,1,0,0,0,0,0,0,0.0,1,0,4,0,1,1,0.1111111111111111,0.6,8,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",32,https://www.shl.com/solutions/products/product-catalog/view/entry-level-sales-sift-out-7-1/,0.5,5.0,0.5,1653,257,30,0.012345679012345678,0.08641975308641975,90.0,20.0,0.2222222222222222,1,0,0.0,0,1,1,1,0,0,0,0,0,0.0,0,0,1,0,1,0,0.0,0.5,50,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",17,https://www.shl.com/solutions/products/product-catalog/view/contact-center-sales-and-service-8-0-4268/,0.5,5.0,0.5,1653,257,34,0.012345679012345678,0.043209876543209874,90.0,31.0,0.34444444444444444,1,0,0.0,0,1,1,1,1,0,0,0,0,0.0,0,0,2,0,1,0,0.0,0.5,50,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",99,https://www.shl.com/solutions/products/product-catalog/view/sales-support-specialist-solution/,0.5,5.0,0.5,1653,257,33,0.006172839506172839,0.06172839506172839,90.0,43.0,0.47777777777777775,1,0,0.0,0,1,1,0,0,0,0,0,0,0.0,0,0,3,0,1,1,0.0,0.5,50,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",89,https://www.shl.com/solutions/products/product-catalog/view/retail-manager-w-sales-solution/,0.5,5.0,0.5,1653,257,32,0.006172839506172839,0.08641975308641975,90.0,43.0,0.47777777777777775,1,0,0.0,0,1,1,0,0,0,1,0,1,0.14285714285714285,0,0,6,0,1,1,0.0,0.5,50,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",97,https://www.shl.com/solutions/products/product-catalog/view/sales-representative-solution/,0.5,5.0,0.5,1653,257,29,0.006172839506172839,0.08024691358024691,90.0,29.0,0.3222222222222222,1,0,0.0,0,1,1,0,0,0,0,0,0,0.0,0,0,2,0,1,1,0.0,0.5,50,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",90,https://www.shl.com/solutions/products/product-catalog/view/retail-sales-associate-solution/,0.5,5.0,0.5,1653,257,31,0.006172839506172839,0.08024691358024691,90.0,29.0,0.3222222222222222,1,0,0.0,0,1,1,0,0,0,0,0,0,0.0,0,0,2,0,1,1,0.0,0.5,50,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",98,https://www.shl.com/solutions/products/product-catalog/view/sales-supervisor-solution/,0.5,5.0,0.5,1653,257,25,0.006172839506172839,0.08641975308641975,90.0,38.0,0.4222222222222223,1,0,0.0,0,1,1,0,0,0,1,0,1,0.14285714285714285,0,0,5,0,1,1,0.0,0.5,50,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",178,https://www.shl.com/solutions/products/product-catalog/view/business-communication-adaptive/,0.5,5.0,0.5,1653,257,33,0.006172839506172839,0.06172839506172839,90.0,24.0,0.2666666666666667,1,0,0.0,1,0,0,0,0,0,1,0,1,0.14285714285714285,0,0,4,2,1,1,0.0,0.5,50,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",400,https://www.shl.com/solutions/products/product-catalog/view/reading-comprehension-english-v1/,0.5,5.0,0.5,1653,257,34,0.006172839506172839,0.10493827160493827,90.0,35.0,0.38888888888888884,1,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,2,1,1,1,0.0,0.5,50,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",303,https://www.shl.com/solutions/products/product-catalog/view/marketing-new/,0.5,5.0,0.5,1653,257,15,0.006172839506172839,0.04938271604938271,90.0,9.0,0.09999999999999998,1,0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,0,3,0,1,0,1.0,1.0,0,1
"KEY RESPONSIBITILES:

Manage the sound-scape of th",94,https://www.shl.com/solutions/products/product-catalog/view/sales-professional-7-0-solution/,0.5,5.0,0.5,1653,257,31,0.006172839506172839,0.07407407407407407,90.0,21.0,0.23333333333333328,1,0,0.0,0,0,1,1,0,0,0,0,0,0.0,0,0,3,2,1,0,0.0,0.5,50,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",354,https://www.shl.com/solutions/products/product-catalog/view/opq-mq-sales-report/,0.5,5.0,0.5,1653,257,19,0.006172839506172839,0.09259259259259259,90.0,,0.5,0,0,0.0,0,1,0,0,0,0,0,0,0,0.0,0,0,2,2,1,0,0.25,0.85,3,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",232,https://www.shl.com/solutions/products/product-catalog/view/entry-level-sales-solution/,0.5,5.0,0.5,1653,257,26,0.012345679012345678,0.09259259259259259,90.0,20.0,0.2222222222222222,1,0,0.0,0,1,0,1,0,0,0,0,0,0.0,0,0,2,2,1,0,0.0,0.5,50,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",407,https://www.shl.com/solutions/products/product-catalog/view/retail-sales-and-service-simulation/,0.5,5.0,0.5,1653,257,35,0.012345679012345678,0.09876543209876543,90.0,30.0,0.33333333333333337,1,0,0.0,1,0,1,0,1,0,0,0,0,0.0,0,0,3,1,1,0,0.0,0.5,50,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",233,https://www.shl.com/solutions/products/product-catalog/view/entry-level-technical-support-solution/,0.5,5.0,0.5,1653,257,38,0.012345679012345678,0.07407407407407407,90.0,18.0,0.19999999999999996,1,0,0.0,0,1,0,1,0,0,0,0,0,0.0,0,0,1,3,1,0,0.0,0.5,50,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",412,https://www.shl.com/solutions/products/product-catalog/view/sales-and-service-phone-solution/,0.5,5.0,0.5,1653,257,30,0.012345679012345678,0.09876543209876543,90.0,35.0,0.38888888888888884,1,0,0.0,0,1,1,0,1,0,0,0,0,0.0,0,0,4,0,1,0,0.0,0.5,50,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",95,https://www.shl.com/solutions/products/product-catalog/view/sales-professional-7-1-%28americas%29/,0.5,5.0,0.5,1653,257,33,0.006172839506172839,0.06790123456790123,90.0,21.0,0.23333333333333328,1,0,0.0,0,0,1,1,0,0,0,0,0,0.0,0,0,2,0,1,0,0.0,0.5,50,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",317,https://www.shl.com/solutions/products/product-catalog/view/microsoft-excel-365-new/,0.5,5.0,0.5,1653,257,25,0.0,0.037037037037037035,90.0,35.0,0.38888888888888884,1,0,0.0,1,0,0,0,1,0,0,0,0,0.0,0,0,4,1,1,0,0.0,0.5,50,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",316,https://www.shl.com/solutions/products/product-catalog/view/microsoft-excel-365-essentials-new/,0.5,5.0,0.5,1653,257,38,0.0,0.037037037037037035,90.0,30.0,0.33333333333333337,1,0,0.0,1,0,0,0,1,0,0,0,0,0.0,0,0,4,1,1,0,0.0,0.5,50,0
"KEY RESPONSIBITILES:

Manage the sound-scape of th",414,https://www.shl.com/solutions/products/product-catalog/view/sales-profiler-cards/,0.5,5.0,0.5,1653,257,20,0.006172839506172839,0.05555555555555555,90.0,,0.5,0,0,0.0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0.0,0.5,50,0
